sound,temperature,humidity,score
72,81,44,5.86
72,82,43,5.86
72,83,42,5.86
72,84,41,5.86
72,85,40,5.86
73,68,56,5.86
73,69,55,5.86
73,70,54,5.86
73,71,53,5.86
73,72,52,5.86
73,73,51,5.86
73,74,50,5.86
73,75,49,5.86
73,76,48,5.86
73,77,47,5.86
73,78,46,5.86
73,79,45,5.86
73,80,44,5.86
73,81,43,5.86
73,82,42,5.86
73,83,41,5.86
73,84,40,5.86
74,68,55,5.86
74,69,54,5.86
74,70,53,5.86
74,71,52,5.86
74,72,51,5.86
74,73,50,5.86
74,74,49,5.86
74,75,48,5.86
74,76,47,5.86
74,77,46,5.86
74,78,45,5.86
74,79,44,5.86
74,80,43,5.86
74,81,42,5.86
74,82,41,5.86
74,83,40,5.86
75,68,54,5.86
75,69,53,5.86
75,70,52,5.86
75,71,51,5.86
75,72,50,5.86
75,73,49,5.86
75,74,48,5.86
75,75,47,5.86
75,76,46,5.86
75,77,45,5.86
75,78,44,5.86
75,79,43,5.86
75,80,42,5.86
75,81,41,5.86
75,82,40,5.86
76,68,53,5.86
76,69,52,5.86
76,70,51,5.86
76,71,50,5.86
76,72,49,5.86
76,73,48,5.86
76,74,47,5.86
76,75,46,5.86
76,76,45,5.86
76,77,44,5.86
76,78,43,5.86
76,79,42,5.86
76,80,41,5.86
76,81,40,5.86
77,68,52,5.86
77,69,51,5.86
77,70,50,5.86
77,71,49,5.86
77,72,48,5.86
77,73,47,5.86
77,74,46,5.86
77,75,45,5.86
77,76,44,5.86
77,77,43,5.86
77,78,42,5.86
77,79,41,5.86
77,80,40,5.86
78,68,51,5.86
78,69,50,5.86
78,70,49,5.86
78,71,48,5.86
78,72,47,5.86
78,73,46,5.86
78,74,45,5.86
78,75,44,5.86
78,76,43,5.86
78,77,42,5.86
78,78,41,5.86
78,79,40,5.86
79,68,50,5.86
79,69,49,5.86
79,70,48,5.86
79,71,47,5.86
79,72,46,5.86
79,73,45,5.86
79,74,44,5.86
79,75,43,5.86
79,76,42,5.86
79,77,41,5.86
79,78,40,5.86
80,68,49,5.86
80,69,48,5.86
80,70,47,5.86
80,71,46,5.86
80,72,45,5.86
80,73,44,5.86
80,74,43,5.86
80,75,42,5.86
80,76,41,5.86
80,77,40,5.86
81,68,48,5.86
81,69,47,5.86
81,70,46,5.86
81,71,45,5.86
81,72,44,5.86
81,73,43,5.86
81,74,42,5.86
81,75,41,5.86
81,76,40,5.86
82,68,47,5.86
82,69,46,5.86
82,70,45,5.86
82,71,44,5.86
82,72,43,5.86
82,73,42,5.86
82,74,41,5.86
82,75,40,5.86
83,68,46,5.86
83,69,45,5.86
83,70,44,5.86
83,71,43,5.86
83,72,42,5.86
83,73,41,5.86
83,74,40,5.86
84,68,45,5.86
84,69,44,5.86
84,70,43,5.86
84,71,42,5.86
84,72,41,5.86
84,73,40,5.86
85,68,44,5.86
85,69,43,5.86
85,70,42,5.86
85,71,41,5.86
85,72,40,5.86
60,78,60,5.71
60,79,59,5.71
60,80,58,5.71
60,81,57,5.71
60,82,56,5.71
60,83,55,5.71
60,84,54,5.71
60,85,53,5.71
60,86,52,5.71
61,77,60,5.71
61,78,59,5.71
61,79,58,5.71
61,80,57,5.71
61,81,56,5.71
61,82,55,5.71
61,83,54,5.71
61,84,53,5.71
61,85,52,5.71
61,86,51,5.71
62,76,60,5.71
62,77,59,5.71
62,78,58,5.71
62,79,57,5.71
62,80,56,5.71
62,81,55,5.71
62,82,54,5.71
62,83,53,5.71
62,84,52,5.71
62,85,51,5.71
62,86,50,5.71
63,75,60,5.71
63,76,59,5.71
63,77,58,5.71
63,78,57,5.71
63,79,56,5.71
63,80,55,5.71
63,81,54,5.71
63,82,53,5.71
63,83,52,5.71
63,84,51,5.71
63,85,50,5.71
63,86,49,5.71
64,74,60,5.71
64,75,59,5.71
64,76,58,5.71
64,77,57,5.71
64,78,56,5.71
64,79,55,5.71
64,80,54,5.71
64,81,53,5.71
64,82,52,5.71
64,83,51,5.71
64,84,50,5.71
64,85,49,5.71
64,86,48,5.71
65,73,60,5.71
65,74,59,5.71
65,75,58,5.71
65,76,57,5.71
65,77,56,5.71
65,78,55,5.71
65,79,54,5.71
65,80,53,5.71
65,81,52,5.71
65,82,51,5.71
65,83,50,5.71
65,84,49,5.71
65,85,48,5.71
65,86,47,5.71
66,72,60,5.71
66,73,59,5.71
66,74,58,5.71
66,75,57,5.71
66,76,56,5.71
66,77,55,5.71
66,78,54,5.71
66,79,53,5.71
66,80,52,5.71
66,81,51,5.71
66,82,50,5.71
66,83,49,5.71
66,84,48,5.71
66,85,47,5.71
66,86,46,5.71
67,71,60,5.71
67,72,59,5.71
67,73,58,5.71
67,74,57,5.71
67,75,56,5.71
67,76,55,5.71
67,77,54,5.71
67,78,53,5.71
67,79,52,5.71
67,80,51,5.71
67,81,50,5.71
67,82,49,5.71
67,83,48,5.71
67,84,47,5.71
67,85,46,5.71
67,86,45,5.71
68,70,60,5.71
68,71,59,5.71
68,72,58,5.71
68,73,57,5.71
68,74,56,5.71
68,75,55,5.71
68,76,54,5.71
68,77,53,5.71
68,78,52,5.71
68,79,51,5.71
68,80,50,5.71
68,81,49,5.71
68,82,48,5.71
68,83,47,5.71
68,84,46,5.71
68,85,45,5.71
68,86,44,5.71
69,69,60,5.71
69,70,59,5.71
69,71,58,5.71
69,72,57,5.71
69,73,56,5.71
69,74,55,5.71
69,75,54,5.71
69,76,53,5.71
69,77,52,5.71
69,78,51,5.71
69,79,50,5.71
69,80,49,5.71
69,81,48,5.71
69,82,47,5.71
69,83,46,5.71
69,84,45,5.71
69,85,44,5.71
69,86,43,5.71
70,68,60,5.71
70,69,59,5.71
70,70,58,5.71
70,71,57,5.71
70,72,56,5.71
70,73,55,5.71
70,74,54,5.71
70,75,53,5.71
70,76,52,5.71
70,77,51,5.71
70,78,50,5.71
70,79,49,5.71
70,80,48,5.71
70,81,47,5.71
70,82,46,5.71
70,83,45,5.71
70,84,44,5.71
70,85,43,5.71
70,86,42,5.71
71,68,59,5.71
71,69,58,5.71
71,70,57,5.71
71,71,56,5.71
71,72,55,5.71
71,73,54,5.71
71,74,53,5.71
71,75,52,5.71
71,76,51,5.71
71,77,50,5.71
71,78,49,5.71
71,79,48,5.71
71,80,47,5.71
71,81,46,5.71
71,82,45,5.71
71,83,44,5.71
71,84,43,5.71
71,85,42,5.71
71,86,41,5.71
72,68,58,5.71
72,69,57,5.71
72,70,56,5.71
72,71,55,5.71
72,72,54,5.71
72,73,53,5.71
72,74,52,5.71
72,75,51,5.71
72,76,50,5.71
72,77,49,5.71
72,78,48,5.71
72,79,47,5.71
72,80,46,5.71
72,81,45,5.71
72,82,44,5.71
72,83,43,5.71
72,84,42,5.71
72,85,41,5.71
72,86,40,5.71
73,68,57,5.71
73,69,56,5.71
73,70,55,5.71
73,71,54,5.71
73,72,53,5.71
73,73,52,5.71
73,74,51,5.71
73,75,50,5.71
73,76,49,5.71
73,77,48,5.71
73,78,47,5.71
73,79,46,5.71
73,80,45,5.71
73,81,44,5.71
73,82,43,5.71
73,83,42,5.71
73,84,41,5.71
73,85,40,5.71
74,68,56,5.71
74,69,55,5.71
74,70,54,5.71
74,71,53,5.71
74,72,52,5.71
74,73,51,5.71
74,74,50,5.71
74,75,49,5.71
74,76,48,5.71
74,77,47,5.71
74,78,46,5.71
74,79,45,5.71
74,80,44,5.71
74,81,43,5.71
74,82,42,5.71
74,83,41,5.71
74,84,40,5.71
75,68,55,5.71
75,69,54,5.71
75,70,53,5.71
75,71,52,5.71
75,72,51,5.71
75,73,50,5.71
75,74,49,5.71
75,75,48,5.71
75,76,47,5.71
75,77,46,5.71
75,78,45,5.71
75,79,44,5.71
75,80,43,5.71
75,81,42,5.71
75,82,41,5.71
75,83,40,5.71
76,68,54,5.71
76,69,53,5.71
76,70,52,5.71
76,71,51,5.71
76,72,50,5.71
76,73,49,5.71
76,74,48,5.71
76,75,47,5.71
76,76,46,5.71
76,77,45,5.71
76,78,44,5.71
76,79,43,5.71
76,80,42,5.71
76,81,41,5.71
76,82,40,5.71
77,68,53,5.71
77,69,52,5.71
77,70,51,5.71
77,71,50,5.71
77,72,49,5.71
77,73,48,5.71
77,74,47,5.71
77,75,46,5.71
77,76,45,5.71
77,77,44,5.71
77,78,43,5.71
77,79,42,5.71
77,80,41,5.71
77,81,40,5.71
78,68,52,5.71
78,69,51,5.71
78,70,50,5.71
78,71,49,5.71
78,72,48,5.71
78,73,47,5.71
78,74,46,5.71
78,75,45,5.71
78,76,44,5.71
78,77,43,5.71
78,78,42,5.71
78,79,41,5.71
78,80,40,5.71
79,68,51,5.71
79,69,50,5.71
79,70,49,5.71
79,71,48,5.71
79,72,47,5.71
79,73,46,5.71
79,74,45,5.71
79,75,44,5.71
79,76,43,5.71
79,77,42,5.71
79,78,41,5.71
79,79,40,5.71
80,68,50,5.71
80,69,49,5.71
80,70,48,5.71
80,71,47,5.71
80,72,46,5.71
80,73,45,5.71
80,74,44,5.71
80,75,43,5.71
80,76,42,5.71
80,77,41,5.71
80,78,40,5.71
81,68,49,5.71
81,69,48,5.71
81,70,47,5.71
81,71,46,5.71
81,72,45,5.71
81,73,44,5.71
81,74,43,5.71
81,75,42,5.71
81,76,41,5.71
81,77,40,5.71
82,68,48,5.71
82,69,47,5.71
82,70,46,5.71
82,71,45,5.71
82,72,44,5.71
82,73,43,5.71
82,74,42,5.71
82,75,41,5.71
82,76,40,5.71
83,68,47,5.71
83,69,46,5.71
83,70,45,5.71
83,71,44,5.71
83,72,43,5.71
83,73,42,5.71
83,74,41,5.71
83,75,40,5.71
84,68,46,5.71
84,69,45,5.71
84,70,44,5.71
84,71,43,5.71
84,72,42,5.71
84,73,41,5.71
84,74,40,5.71
85,68,45,5.71
85,69,44,5.71
85,70,43,5.71
85,71,42,5.71
85,72,41,5.71
85,73,40,5.71
60,79,60,5.57
60,80,59,5.57
60,81,58,5.57
60,82,57,5.57
60,83,56,5.57
60,84,55,5.57
60,85,54,5.57
60,86,53,5.57
61,78,60,5.57
61,79,59,5.57
61,80,58,5.57
61,81,57,5.57
61,82,56,5.57
61,83,55,5.57
61,84,54,5.57
61,85,53,5.57
61,86,52,5.57
62,77,60,5.57
62,78,59,5.57
62,79,58,5.57
62,80,57,5.57
62,81,56,5.57
62,82,55,5.57
62,83,54,5.57
62,84,53,5.57
62,85,52,5.57
62,86,51,5.57
63,76,60,5.57
63,77,59,5.57
63,78,58,5.57
63,79,57,5.57
63,80,56,5.57
63,81,55,5.57
63,82,54,5.57
63,83,53,5.57
63,84,52,5.57
63,85,51,5.57
63,86,50,5.57
64,75,60,5.57
64,76,59,5.57
64,77,58,5.57
64,78,57,5.57
64,79,56,5.57
64,80,55,5.57
64,81,54,5.57
64,82,53,5.57
64,83,52,5.57
64,84,51,5.57
64,85,50,5.57
64,86,49,5.57
65,74,60,5.57
65,75,59,5.57
65,76,58,5.57
65,77,57,5.57
65,78,56,5.57
65,79,55,5.57
65,80,54,5.57
65,81,53,5.57
65,82,52,5.57
65,83,51,5.57
65,84,50,5.57
65,85,49,5.57
65,86,48,5.57
66,73,60,5.57
66,74,59,5.57
66,75,58,5.57
66,76,57,5.57
66,77,56,5.57
66,78,55,5.57
66,79,54,5.57
66,80,53,5.57
66,81,52,5.57
66,82,51,5.57
66,83,50,5.57
66,84,49,5.57
66,85,48,5.57
66,86,47,5.57
67,72,60,5.57
67,73,59,5.57
67,74,58,5.57
67,75,57,5.57
67,76,56,5.57
67,77,55,5.57
67,78,54,5.57
67,79,53,5.57
67,80,52,5.57
67,81,51,5.57
67,82,50,5.57
67,83,49,5.57
67,84,48,5.57
67,85,47,5.57
67,86,46,5.57
68,71,60,5.57
68,72,59,5.57
68,73,58,5.57
68,74,57,5.57
68,75,56,5.57
68,76,55,5.57
68,77,54,5.57
68,78,53,5.57
68,79,52,5.57
68,80,51,5.57
68,81,50,5.57
68,82,49,5.57
68,83,48,5.57
68,84,47,5.57
68,85,46,5.57
68,86,45,5.57
69,70,60,5.57
69,71,59,5.57
69,72,58,5.57
69,73,57,5.57
69,74,56,5.57
69,75,55,5.57
69,76,54,5.57
69,77,53,5.57
69,78,52,5.57
69,79,51,5.57
69,80,50,5.57
69,81,49,5.57
69,82,48,5.57
69,83,47,5.57
69,84,46,5.57
69,85,45,5.57
69,86,44,5.57
70,69,60,5.57
70,70,59,5.57
70,71,58,5.57
70,72,57,5.57
70,73,56,5.57
70,74,55,5.57
70,75,54,5.57
70,76,53,5.57
70,77,52,5.57
70,78,51,5.57
70,79,50,5.57
70,80,49,5.57
70,81,48,5.57
70,82,47,5.57
70,83,46,5.57
70,84,45,5.57
70,85,44,5.57
70,86,43,5.57
71,68,60,5.57
71,69,59,5.57
71,70,58,5.57
71,71,57,5.57
71,72,56,5.57
71,73,55,5.57
71,74,54,5.57
71,75,53,5.57
71,76,52,5.57
71,77,51,5.57
71,78,50,5.57
71,79,49,5.57
71,80,48,5.57
71,81,47,5.57
71,82,46,5.57
71,83,45,5.57
71,84,44,5.57
71,85,43,5.57
71,86,42,5.57
72,68,59,5.57
72,69,58,5.57
72,70,57,5.57
72,71,56,5.57
72,72,55,5.57
72,73,54,5.57
72,74,53,5.57
72,75,52,5.57
72,76,51,5.57
72,77,50,5.57
72,78,49,5.57
72,79,48,5.57
72,80,47,5.57
72,81,46,5.57
72,82,45,5.57
72,83,44,5.57
72,84,43,5.57
72,85,42,5.57
72,86,41,5.57
73,68,58,5.57
73,69,57,5.57
73,70,56,5.57
73,71,55,5.57
73,72,54,5.57
73,73,53,5.57
73,74,52,5.57
73,75,51,5.57
73,76,50,5.57
73,77,49,5.57
73,78,48,5.57
73,79,47,5.57
73,80,46,5.57
73,81,45,5.57
73,82,44,5.57
73,83,43,5.57
73,84,42,5.57
73,85,41,5.57
73,86,40,5.57
74,68,57,5.57
74,69,56,5.57
74,70,55,5.57
74,71,54,5.57
74,72,53,5.57
74,73,52,5.57
74,74,51,5.57
74,75,50,5.57
74,76,49,5.57
74,77,48,5.57
74,78,47,5.57
74,79,46,5.57
74,80,45,5.57
74,81,44,5.57
74,82,43,5.57
74,83,42,5.57
74,84,41,5.57
74,85,40,5.57
75,68,56,5.57
75,69,55,5.57
75,70,54,5.57
75,71,53,5.57
75,72,52,5.57
75,73,51,5.57
75,74,50,5.57
75,75,49,5.57
75,76,48,5.57
75,77,47,5.57
75,78,46,5.57
75,79,45,5.57
75,80,44,5.57
75,81,43,5.57
75,82,42,5.57
75,83,41,5.57
75,84,40,5.57
76,68,55,5.57
76,69,54,5.57
76,70,53,5.57
76,71,52,5.57
76,72,51,5.57
76,73,50,5.57
76,74,49,5.57
76,75,48,5.57
76,76,47,5.57
76,77,46,5.57
76,78,45,5.57
76,79,44,5.57
76,80,43,5.57
76,81,42,5.57
76,82,41,5.57
76,83,40,5.57
77,68,54,5.57
77,69,53,5.57
77,70,52,5.57
77,71,51,5.57
77,72,50,5.57
77,73,49,5.57
77,74,48,5.57
77,75,47,5.57
77,76,46,5.57
77,77,45,5.57
77,78,44,5.57
77,79,43,5.57
77,80,42,5.57
77,81,41,5.57
77,82,40,5.57
78,68,53,5.57
78,69,52,5.57
78,70,51,5.57
78,71,50,5.57
78,72,49,5.57
78,73,48,5.57
78,74,47,5.57
78,75,46,5.57
78,76,45,5.57
78,77,44,5.57
78,78,43,5.57
78,79,42,5.57
78,80,41,5.57
78,81,40,5.57
79,68,52,5.57
79,69,51,5.57
79,70,50,5.57
79,71,49,5.57
79,72,48,5.57
79,73,47,5.57
79,74,46,5.57
79,75,45,5.57
79,76,44,5.57
79,77,43,5.57
79,78,42,5.57
79,79,41,5.57
79,80,40,5.57
80,68,51,5.57
80,69,50,5.57
80,70,49,5.57
80,71,48,5.57
80,72,47,5.57
80,73,46,5.57
80,74,45,5.57
80,75,44,5.57
80,76,43,5.57
80,77,42,5.57
80,78,41,5.57
80,79,40,5.57
81,68,50,5.57
81,69,49,5.57
81,70,48,5.57
81,71,47,5.57
81,72,46,5.57
81,73,45,5.57
81,74,44,5.57
81,75,43,5.57
81,76,42,5.57
81,77,41,5.57
81,78,40,5.57
82,68,49,5.57
82,69,48,5.57
82,70,47,5.57
82,71,46,5.57
82,72,45,5.57
82,73,44,5.57
82,74,43,5.57
82,75,42,5.57
82,76,41,5.57
82,77,40,5.57
83,68,48,5.57
83,69,47,5.57
83,70,46,5.57
83,71,45,5.57
83,72,44,5.57
83,73,43,5.57
83,74,42,5.57
83,75,41,5.57
83,76,40,5.57
84,68,47,5.57
84,69,46,5.57
84,70,45,5.57
84,71,44,5.57
84,72,43,5.57
84,73,42,5.57
84,74,41,5.57
84,75,40,5.57
85,68,46,5.57
85,69,45,5.57
85,70,44,5.57
85,71,43,5.57
85,72,42,5.57
85,73,41,5.57
85,74,40,5.57
60,80,60,5.43
60,81,59,5.43
60,82,58,5.43
60,83,57,5.43
60,84,56,5.43
60,85,55,5.43
60,86,54,5.43
61,79,60,5.43
61,80,59,5.43
61,81,58,5.43
61,82,57,5.43
61,83,56,5.43
61,84,55,5.43
61,85,54,5.43
61,86,53,5.43
62,78,60,5.43
62,79,59,5.43
62,80,58,5.43
62,81,57,5.43
62,82,56,5.43
62,83,55,5.43
62,84,54,5.43
62,85,53,5.43
62,86,52,5.43
63,77,60,5.43
63,78,59,5.43
63,79,58,5.43
63,80,57,5.43
63,81,56,5.43
63,82,55,5.43
63,83,54,5.43
63,84,53,5.43
63,85,52,5.43
63,86,51,5.43
64,76,60,5.43
64,77,59,5.43
64,78,58,5.43
64,79,57,5.43
64,80,56,5.43
64,81,55,5.43
64,82,54,5.43
64,83,53,5.43
64,84,52,5.43
64,85,51,5.43
64,86,50,5.43
65,75,60,5.43
65,76,59,5.43
65,77,58,5.43
65,78,57,5.43
65,79,56,5.43
65,80,55,5.43
65,81,54,5.43
65,82,53,5.43
65,83,52,5.43
65,84,51,5.43
65,85,50,5.43
65,86,49,5.43
66,74,60,5.43
66,75,59,5.43
66,76,58,5.43
66,77,57,5.43
66,78,56,5.43
66,79,55,5.43
66,80,54,5.43
66,81,53,5.43
66,82,52,5.43
66,83,51,5.43
66,84,50,5.43
66,85,49,5.43
66,86,48,5.43
67,73,60,5.43
67,74,59,5.43
67,75,58,5.43
67,76,57,5.43
67,77,56,5.43
67,78,55,5.43
67,79,54,5.43
67,80,53,5.43
67,81,52,5.43
67,82,51,5.43
67,83,50,5.43
67,84,49,5.43
67,85,48,5.43
67,86,47,5.43
68,72,60,5.43
68,73,59,5.43
68,74,58,5.43
68,75,57,5.43
68,76,56,5.43
68,77,55,5.43
68,78,54,5.43
68,79,53,5.43
68,80,52,5.43
68,81,51,5.43
68,82,50,5.43
68,83,49,5.43
68,84,48,5.43
68,85,47,5.43
68,86,46,5.43
69,71,60,5.43
69,72,59,5.43
69,73,58,5.43
69,74,57,5.43
69,75,56,5.43
69,76,55,5.43
69,77,54,5.43
69,78,53,5.43
69,79,52,5.43
69,80,51,5.43
69,81,50,5.43
69,82,49,5.43
69,83,48,5.43
69,84,47,5.43
69,85,46,5.43
69,86,45,5.43
70,70,60,5.43
70,71,59,5.43
70,72,58,5.43
70,73,57,5.43
70,74,56,5.43
70,75,55,5.43
70,76,54,5.43
70,77,53,5.43
70,78,52,5.43
70,79,51,5.43
70,80,50,5.43
70,81,49,5.43
70,82,48,5.43
70,83,47,5.43
70,84,46,5.43
70,85,45,5.43
70,86,44,5.43
71,69,60,5.43
71,70,59,5.43
71,71,58,5.43
71,72,57,5.43
71,73,56,5.43
71,74,55,5.43
71,75,54,5.43
71,76,53,5.43
71,77,52,5.43
71,78,51,5.43
71,79,50,5.43
71,80,49,5.43
71,81,48,5.43
71,82,47,5.43
71,83,46,5.43
71,84,45,5.43
71,85,44,5.43
71,86,43,5.43
72,68,60,5.43
72,69,59,5.43
72,70,58,5.43
72,71,57,5.43
72,72,56,5.43
72,73,55,5.43
72,74,54,5.43
72,75,53,5.43
72,76,52,5.43
72,77,51,5.43
72,78,50,5.43
72,79,49,5.43
72,80,48,5.43
72,81,47,5.43
72,82,46,5.43
72,83,45,5.43
72,84,44,5.43
72,85,43,5.43
72,86,42,5.43
73,68,59,5.43
73,69,58,5.43
73,70,57,5.43
73,71,56,5.43
73,72,55,5.43
73,73,54,5.43
73,74,53,5.43
73,75,52,5.43
73,76,51,5.43
73,77,50,5.43
73,78,49,5.43
73,79,48,5.43
73,80,47,5.43
73,81,46,5.43
73,82,45,5.43
73,83,44,5.43
73,84,43,5.43
73,85,42,5.43
73,86,41,5.43
74,68,58,5.43
74,69,57,5.43
74,70,56,5.43
74,71,55,5.43
74,72,54,5.43
74,73,53,5.43
74,74,52,5.43
74,75,51,5.43
74,76,50,5.43
74,77,49,5.43
74,78,48,5.43
74,79,47,5.43
74,80,46,5.43
74,81,45,5.43
74,82,44,5.43
74,83,43,5.43
74,84,42,5.43
74,85,41,5.43
74,86,40,5.43
75,68,57,5.43
75,69,56,5.43
75,70,55,5.43
75,71,54,5.43
75,72,53,5.43
75,73,52,5.43
75,74,51,5.43
75,75,50,5.43
75,76,49,5.43
75,77,48,5.43
75,78,47,5.43
75,79,46,5.43
75,80,45,5.43
75,81,44,5.43
75,82,43,5.43
75,83,42,5.43
75,84,41,5.43
75,85,40,5.43
76,68,56,5.43
76,69,55,5.43
76,70,54,5.43
76,71,53,5.43
76,72,52,5.43
76,73,51,5.43
76,74,50,5.43
76,75,49,5.43
76,76,48,5.43
76,77,47,5.43
76,78,46,5.43
76,79,45,5.43
76,80,44,5.43
76,81,43,5.43
76,82,42,5.43
76,83,41,5.43
76,84,40,5.43
77,68,55,5.43
77,69,54,5.43
77,70,53,5.43
77,71,52,5.43
77,72,51,5.43
77,73,50,5.43
77,74,49,5.43
77,75,48,5.43
77,76,47,5.43
77,77,46,5.43
77,78,45,5.43
77,79,44,5.43
77,80,43,5.43
77,81,42,5.43
77,82,41,5.43
77,83,40,5.43
78,68,54,5.43
78,69,53,5.43
78,70,52,5.43
78,71,51,5.43
78,72,50,5.43
78,73,49,5.43
78,74,48,5.43
78,75,47,5.43
78,76,46,5.43
78,77,45,5.43
78,78,44,5.43
78,79,43,5.43
78,80,42,5.43
78,81,41,5.43
78,82,40,5.43
79,68,53,5.43
79,69,52,5.43
79,70,51,5.43
79,71,50,5.43
79,72,49,5.43
79,73,48,5.43
79,74,47,5.43
79,75,46,5.43
79,76,45,5.43
79,77,44,5.43
79,78,43,5.43
79,79,42,5.43
79,80,41,5.43
79,81,40,5.43
80,68,52,5.43
80,69,51,5.43
80,70,50,5.43
80,71,49,5.43
80,72,48,5.43
80,73,47,5.43
80,74,46,5.43
80,75,45,5.43
80,76,44,5.43
80,77,43,5.43
80,78,42,5.43
80,79,41,5.43
80,80,40,5.43
81,68,51,5.43
81,69,50,5.43
81,70,49,5.43
81,71,48,5.43
81,72,47,5.43
81,73,46,5.43
81,74,45,5.43
81,75,44,5.43
81,76,43,5.43
81,77,42,5.43
81,78,41,5.43
81,79,40,5.43
82,68,50,5.43
82,69,49,5.43
82,70,48,5.43
82,71,47,5.43
82,72,46,5.43
82,73,45,5.43
82,74,44,5.43
82,75,43,5.43
82,76,42,5.43
82,77,41,5.43
82,78,40,5.43
83,68,49,5.43
83,69,48,5.43
83,70,47,5.43
83,71,46,5.43
83,72,45,5.43
83,73,44,5.43
83,74,43,5.43
83,75,42,5.43
83,76,41,5.43
83,77,40,5.43
84,68,48,5.43
84,69,47,5.43
84,70,46,5.43
84,71,45,5.43
84,72,44,5.43
84,73,43,5.43
84,74,42,5.43
84,75,41,5.43
84,76,40,5.43
85,68,47,5.43
85,69,46,5.43
85,70,45,5.43
85,71,44,5.43
85,72,43,5.43
85,73,42,5.43
85,74,41,5.43
85,75,40,5.43
60,81,60,5.29
60,82,59,5.29
60,83,58,5.29
60,84,57,5.29
60,85,56,5.29
60,86,55,5.29
61,80,60,5.29
61,81,59,5.29
61,82,58,5.29
61,83,57,5.29
61,84,56,5.29
61,85,55,5.29
61,86,54,5.29
62,79,60,5.29
62,80,59,5.29
62,81,58,5.29
62,82,57,5.29
62,83,56,5.29
62,84,55,5.29
62,85,54,5.29
62,86,53,5.29
63,78,60,5.29
63,79,59,5.29
63,80,58,5.29
63,81,57,5.29
63,82,56,5.29
63,83,55,5.29
63,84,54,5.29
63,85,53,5.29
63,86,52,5.29
64,77,60,5.29
64,78,59,5.29
64,79,58,5.29
64,80,57,5.29
64,81,56,5.29
64,82,55,5.29
64,83,54,5.29
64,84,53,5.29
64,85,52,5.29
64,86,51,5.29
65,76,60,5.29
65,77,59,5.29
65,78,58,5.29
65,79,57,5.29
65,80,56,5.29
65,81,55,5.29
65,82,54,5.29
65,83,53,5.29
65,84,52,5.29
65,85,51,5.29
65,86,50,5.29
66,75,60,5.29
66,76,59,5.29
66,77,58,5.29
66,78,57,5.29
66,79,56,5.29
66,80,55,5.29
66,81,54,5.29
66,82,53,5.29
66,83,52,5.29
66,84,51,5.29
66,85,50,5.29
66,86,49,5.29
67,74,60,5.29
67,75,59,5.29
67,76,58,5.29
67,77,57,5.29
67,78,56,5.29
67,79,55,5.29
67,80,54,5.29
67,81,53,5.29
67,82,52,5.29
67,83,51,5.29
67,84,50,5.29
67,85,49,5.29
67,86,48,5.29
68,73,60,5.29
68,74,59,5.29
68,75,58,5.29
68,76,57,5.29
68,77,56,5.29
68,78,55,5.29
68,79,54,5.29
68,80,53,5.29
68,81,52,5.29
68,82,51,5.29
68,83,50,5.29
68,84,49,5.29
68,85,48,5.29
68,86,47,5.29
69,72,60,5.29
69,73,59,5.29
69,74,58,5.29
69,75,57,5.29
69,76,56,5.29
69,77,55,5.29
69,78,54,5.29
69,79,53,5.29
69,80,52,5.29
69,81,51,5.29
69,82,50,5.29
69,83,49,5.29
69,84,48,5.29
69,85,47,5.29
69,86,46,5.29
70,71,60,5.29
70,72,59,5.29
70,73,58,5.29
70,74,57,5.29
70,75,56,5.29
70,76,55,5.29
70,77,54,5.29
70,78,53,5.29
70,79,52,5.29
70,80,51,5.29
70,81,50,5.29
70,82,49,5.29
70,83,48,5.29
70,84,47,5.29
70,85,46,5.29
70,86,45,5.29
71,70,60,5.29
71,71,59,5.29
71,72,58,5.29
71,73,57,5.29
71,74,56,5.29
71,75,55,5.29
71,76,54,5.29
71,77,53,5.29
71,78,52,5.29
71,79,51,5.29
71,80,50,5.29
71,81,49,5.29
71,82,48,5.29
71,83,47,5.29
71,84,46,5.29
71,85,45,5.29
71,86,44,5.29
72,69,60,5.29
72,70,59,5.29
72,71,58,5.29
72,72,57,5.29
72,73,56,5.29
72,74,55,5.29
72,75,54,5.29
72,76,53,5.29
72,77,52,5.29
72,78,51,5.29
72,79,50,5.29
72,80,49,5.29
72,81,48,5.29
72,82,47,5.29
72,83,46,5.29
72,84,45,5.29
72,85,44,5.29
72,86,43,5.29
73,68,60,5.29
73,69,59,5.29
73,70,58,5.29
73,71,57,5.29
73,72,56,5.29
73,73,55,5.29
73,74,54,5.29
73,75,53,5.29
73,76,52,5.29
73,77,51,5.29
73,78,50,5.29
73,79,49,5.29
73,80,48,5.29
73,81,47,5.29
73,82,46,5.29
73,83,45,5.29
73,84,44,5.29
73,85,43,5.29
73,86,42,5.29
74,68,59,5.29
74,69,58,5.29
74,70,57,5.29
74,71,56,5.29
74,72,55,5.29
74,73,54,5.29
74,74,53,5.29
74,75,52,5.29
74,76,51,5.29
74,77,50,5.29
74,78,49,5.29
74,79,48,5.29
74,80,47,5.29
74,81,46,5.29
74,82,45,5.29
74,83,44,5.29
74,84,43,5.29
74,85,42,5.29
74,86,41,5.29
75,68,58,5.29
75,69,57,5.29
75,70,56,5.29
75,71,55,5.29
75,72,54,5.29
75,73,53,5.29
75,74,52,5.29
75,75,51,5.29
